name,id
Film Victoria,11840
South Australian Feature Film Company,41999
Voltage Pictures,10255
Ram Bergman Productions,11092
HitRecord Films,14578
Universal Pictures,33
Malpaso Productions,171
United Artists,60
Jersey Films,216
Granada Film Productions,247
Capitol Films,826
Mr. Mudd Production,2130
Miramax Films,14
BBC Films,288
Intermedia Films,763
Marimark Productions,1010
France 2 Cinéma,83
Galatée Films,793
Pathé Renn Productions,866
Novo Arturo Films,1168
Vega Film,8138
icon,4096
Lions Gate Films,35
Universal Pictures,33
40 Acres & A Mule Filmworks,4319
Lions Gate Films,35
Worldwide Media,21097
Eskwad,616
StudioCanal,694
Wild Bunch,856
Les Cinémas de la Zone,1157
Nord-Ouest Productions,4176
Canal+,5358
120 Films,19233
Warner Bros.,6194
Yoshimoto Kogyo Company,11629
Flicks Motion Pictures,2319
UTV Motion Pictures,2320
Mandalay Vision,6667
Ascot Elite Home Entertainment,14576
Nordisk Film,235
Yellow Bird Films,5746
Friland Produksjon,8246
ARD Degeto Film,10947
Irish Film Board,5267
Samson Films,11571
Forward Films,17748
High Treason Productions,21597
Nvizible,51929
Alliance Atlantis Communications,803
Amaze Film + Television,15689
Running Miracles Productions,64570
Maipo Film- og TV Produksjon,2009
Rastar Pictures,2070
Sony Pictures,34
FilmDistrict,7263
Lions Gate Films,35
Got Films,1053
Twisted Pictures,2061
Evolution Entertainment,23019
Saw 2 Productions,64651
Paramount Pictures,4
Bad Robot,11461
Spectrum Effects,78177
Paramount Pictures,4
MTV Films,746
Dickhouse Productions,6328
Lynch Siderow Productions,90661
New Line Productions,8781
Matter Productions,13554
Atomic Monster,76907
Paramount Pictures,4
Blumhouse Productions,3172
Room 101,6302
Solana Films,21223
Universal Pictures,33
Dentsu Inc.,1778
Platinum Dunes,2481
Media Rights Capital,2531
Blumhouse Productions,3172
Fuji Television Network,3341
Hasbro Studios,22826
5150 Action,47354
White Noise Factory,88762
New Line Cinema,12
Smart Egg Pictures,1531
Filmax,3631
Signature Entertainment,23770
Pinema,47231
Pantelion Films,58399
Paramount Pictures,4
Blumhouse Productions,3172
Room 101,6302
Solana Films,21223
Twentieth Century Fox Film Corporation,306
United Artists,60
Jewel Productions,10257
Pimlico Films,10258
Incorporated Television Company (ITC),15980
New Line Cinema,12
Newmarket Films,28
Walt Disney Productions,3166
Blumhouse Productions,3172
Room 101,6302
Solana Films,21223
Brooksfilms,5612
Universal Studios,13
Universal Pictures,33
Voltage Pictures,10255
Truth Entertainment,19631
Lionsgate,1632
Blumhouse Productions,3172
Chapter One Films,55265
Summit Entertainment,491
Newmarket Capital Group,506
Team Todd,598
I Remember Productions,34446
Intrepid Pictures,1224
Blumhouse Productions,3172
Relativity Media,7295
WWE Studios,10339
MICA Entertainment,24510
The Weinstein Company,308
View Askew Productions,16934
BBC Films,288
Tiger Aspect Productions,686
StudioCanal,694
Arts Council of England,718
Working Title Films,10163
WT2 Productions,10462
Fox Searchlight Pictures,43
Odd Lot Entertainment,3263
Sycamore Pictures,14319
Cambridge Productions,4293
Walt Disney Pictures,2
Butcher's Run Productions,1257
Paramount Pictures,4
The Weinstein Company,308
Likely Story,1785
Big Beach Films,12808
Yuk Films,19749
Forecast Pictures,12686
Solofilms,50083
JoBro Productions & Film Finance,50084
Trinity Race,78218
New Line Cinema,12
Universal Pictures,33
Legendary Pictures,923
Brothers Dowdle Productions,66930
Lionsgate,1632
Codeblack Entertainment,35327
Killer Films,1422
Big Indie Pictures,6831
Backup Media,26590
BSM Studio,28361
Twentieth Century Fox Film Corporation,306
Universal Pictures,33
Martin Poll Productions,3986
The Production Company,3987
Paramount Pictures,4
Sean S. Cunningham Films,17611
Horror Inc.,62948
Home Box Office (HBO),3268
Playtone,4171
Gold Circle Films,12026
Ontario Film Development Corporation,22210
MPH Entertainment Productions,95018
RabbitBandini Productions,8924
Division Films,14036
Pop Films,14531
Radar Pictures,14718
Muse Productions,15231
MJZ,17719
O' Salvation,26676
Iconoclast,78780
Miramax Films,14
Bésame Mucho Pictures,1101
Producciones Anhelo,1102
The Criterion Collection,10932
Universal Pictures,33
Big Talk Productions,443
StudioCanal,694
Film4,9349
Working Title Films,10163
WT2 Productions,10462
De Wolfe Music,53047
Inside Track 2,53048
Freestyle Releasing,4616
Liddell Entertainment,8533
Castle Rock Entertainment,97
Columbia Pictures Corporation,441
Rio Dulce,11948
Dimension Films,7405
Paramount Pictures,4
Hometown Films,52760
YCTM,77507
Metro-Goldwyn-Mayer (MGM),8411
1818,21468
Lone Wolf McQuade Associates,21469
Topkick Productions,21470
Bazelevs Production,1038
Dimension Films,7405
Bekmambetov Projects Ltd.,24923
Back Lot Pictures,7374
Overture Films,12807
Big Beach Films,12808
Bold Films,2266
Living Films,2877
Brothers Dowdle Productions,66930
Antares Produzione Cinematografica,4950
Metro-Goldwyn-Mayer (MGM),8411
Edward Small Productions,13479
Open Road Films (II),16313
Paramount Pictures,4
Lionsgate,1632
Jorva Entertainment Productions,72634
Saban Entertainment,2106
Toei,5822
Pyramide Productions,186
Cinémaginaire Inc.,280
Téléfilm Canada,806
The Harold Greenberg Fund,807
Astral Films,4042
Canal+,5358
Société Radio-Canada,9115
Société de Développement des Entreprises Culturelles (SODEC),9116
Centre National de la Cinématographie (CNC),18367
Columbia Pictures Corporation,441
Rastar Pictures,2070
Screen Gems,3287
Sony Pictures Entertainment,5752
Egmont Film,9365
Columbia TriStar Home Entertainment,10202
Columbia Pictures Corporation,441
Orion Pictures,41
Cinecorp,19029
Twentieth Century Fox Film Corporation,306
Happy Madison Productions,2608
Fox Searchlight Pictures,43
Paramount Pictures,4
Rafran Cinematografica,218
Finanzia San Marco,11386
Artisan Entertainment,2188
Liberty Films UK,3316
Lunar Industries,3317
Xingu Films,3318
Limelight Fund,12018
N3D Land Productions,29943
Mantello Brothers Productions,54610
Fine Line Features,8
Alliance Communications,579
Why Not Productions,729
Armada Films,7453
France Télévision,7454
Cinémage 4,7455
Cofinova 6,7456
Soficinéma 6,7457
Zininsa Film Production,7653
Intellectual Properties Worldwide,18524
WingNut Films,11
Miramax Films,14
New Zealand Film Commission,294
Fontana Productions,2306
Emmett/Furla Films,10405
Giving Films,68117
Birdsong Pictures,7436
IM Global,7437
Castle Rock Entertainment,97
Columbia Pictures Corporation,441
Manifest Film Company,20719
Filmax Entertainment,7302
Castelao Producciones,7956
Canal+ España,9335
Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),9974
ICF,52107
Fine Line Features,8
Live Entertainment,285
Seven Arts,8268
Carolco Pictures,14723
The Combine,27450
Bluegrass Films,27451
Olympus Pictures,7400
ContentFilm,1420
Film Science,1976
Broad Green Pictures,49389
Cold Iron Pictures,3916
Ambush Entertainment,14406
"AV Club, The",37726
Atlas 3 Productions,67480
Gracie Films,18
Columbia Pictures Corporation,441
Miramax Films,14
Albino Alligator Productions,2533
Sony Pictures Classics,58
Robson Street,71953
Eden Rock Media,2273
RKO Radio Pictures,6
Ignite Entertainment,15460
HSX Films,15461
Blumhouse Productions,3172
Blinding Edge Pictures,12236
HDNet Films,3097
The Film Farm,22884
Quality Films Entertainment,5991
Insurge Pictures,7377
Filmax Entertainment,7302
Castelao Producciones,7956
Cubica,26476
Isle of Man Film,2268
UK Film Council,2452
Screen Yorkshire,2690
Steel Mill Pictures,15282
Metro-Goldwyn-Mayer (MGM),8411
FOTP Productions,2679
Unified Pictures,13238
Amberdale Productions,23031
Tee Rob Pictures,34846
Henry & Me Productions,34306
Unstuck,69292
Johnson Production Group,5225
Silver Screen Pictures,12799
TinRes Entertainment,20658
Over Under Media,40541
Jewson Film,44241
Born of War,44242
Associated General Films,4377
Incorporated Television Company (ITC),15980
Phillybrook Films,65147
New Kingdom Pictures,41671
Invincible Pictures Corp.,16301
Abbolita Productions,23700
Destro Films,35043
Hollywood Media Bridge,3546
Throne Productions,63993
Corazón International,200
Biograf Jan Sv?rák,6419
Miramax Films,14
BBC Films,288
Studio Canal,5870
Creative Scotland,8087
Origin Pictures,8088
Lipsync Productions,9987
International Production Company,1507
Raw Nerve,1631
Lionsgate,1632
Next Entertainment,1633
Screen Gems,3287
Hostel LLC,17793
Revolution Films,163
BBC Films,288
Baby Cow Productions,1219
EM Media,1917
Scion Films,7419
East Midlands Media Initiative,89041
Hydraulx,10936
REI Capital,21925
Grove Hill Productions,21926
Strange Matter Films,21927
New Sky Communications Inc.,54531
Lost Rhino Films,39328
Cannon Films,4110
Metro-Goldwyn-Mayer (MGM),8411
Gaumont,9
Wild Bunch,856
Bold Films,2266
Film i Väst,17513
A Grand Elephant,19865
Scottish Screen,698
Pathé Pictures International,1178
UK Film Council,2452
Inside Track Productions,52723
Sigma Films,53874
Scorpio Films,80272
New Real Films,2649
Canal+,5358
TPS Star,6586
Delante Films,7694
TF1 Droits Audiovisuels,8350
Rhombus Media,164
Mecanismo Films,21382
Redrum,41921
Celluloid Dreams,860
Killer Films,1422
John Wells Productions,1512
Montfort Producciones,2207
Warner Bros.,6194
The Ladd Company,7965
Columbia Pictures Corporation,441
Channel Four Films,181
PolyGram Filmed Entertainment,1382
Working Title Films,10163
Universal Pictures,33
Refugee Films,8794
Warner Bros.,6194
Moulin Productions Inc.,14373
40 Acres & A Mule Filmworks,4319
Touchstone Pictures,9195
Dino De Laurentiis Company,10308
Spelling Films,10355
Artisan Entertainment,2188
Twentieth Century Fox Film Corporation,306
Adela Pictures,40451
Hemdale Film,3952
TriStar Pictures,559
Provident Films,3291
Pure Flix Entertainment,6427
Affirm Films,10156
FourBoys Entertainment,80078
Pandora Cinema,185
Flower Films,2214
Adam Fields Productions,3334
First Floor Features,938
Almerica Films,3259
Muse Productions,15231
Brink Films,18811
Silver Nitrate,23909
Werc Werk Works,53303
CJ Capital Investment,946
Korea Capital Investment,1687
Moho Films,1688
TSJ Entertainment,1689
Samsung Venture Capital,1690
Ilshin Capital Investments,1691
Centurion Investment,1692
Les Films Alyne,13907
SKA Films,13419
Media Asia Films,5552
Milky Way Image Company,5632
Quickfire Films,4186
Televisión Española (TVE),6639
Arcadia Motion Pictures,7543
Noodles Production,7792
Canal+ España,9335
Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),9974
Instituto de Crédito Oficial (ICO),11427
ONO,40789
Ariane Mararía Films,53194
Nix Films,53195
Eter Pictures,53196
Manto Films,53197
Pegaso Producciones,53198
Ibermedia European Community Program,53199
Audiovisual Aval SGR,53200
Det Danske Filminstitut,118
Memfis Film,321
Film i Väst,17513
Plum Pictures,2224
Harbor Light Entertainment,6020
Lleju Productions,12410
United Artists,60
Fantasy Films,286
Warner Bros.,6194
EveryWhere Studios,68467
Crossbow Productions,1296
T-Series,3522
Hari Om Entertainment Co.,3942
Cape Of Good Films,35063
Sullivan Entertainment,12296
Strohberry Films,39075
Vertigo Films,10393
Exponential Films,10896
Embargo Films,22789
Fox Searchlight Pictures,43
Kanzaman,4169
Filmfour,6705
Recorded Picture Company (RPC),11561
Tre Vänner Produktion AB,11792
Swedish Film Institute,14804
Film i Väst,17513
South Pacific Pictures,654
A B Corp,4502
Telepool,823
Atlantis Pictures,5564
Schweizerische Radio- und Fernsehgesellschaft (SRG),23072
Ascot Elite Entertainment Group,26025
Egli Film,26026
Teleclub AG,26027
Centauri Media,26029
Disney Channel,3213
Arts Council of England,718
British Broadcasting Corporation (BBC),3324
British Screen Productions,20777
Bazelevs Production,1038
Channel One Russia,1039
TABBAK,1040
The First Channel,1272
Miramax Films,14
Channel Four Films,181
Palace Pictures,927
Nippon Film Development and Finance Inc.,1202
Eurotrustees,8876
British Screen Productions,12745
Melvin Simon Productions,2124
Astral Bellevue Pathé,10313
Devonshire Productions,2391
Artfire Films,3240
New Romero,6741
Sudden Storm Productions,6742
Blank of the Dead Productions,23588
Laurel Group,638
Off Color Films,3139
Image Ten,14121
Market Square Productions,14122
American Zoetrope,70
United Artists,60
Paramount Pictures,4
Lions Gate Films,35
Lee Daniels Entertainment,695
Lionsgate,1632
Grindstone Entertainment Group,3604
Silver Reel,12075
Sly Predator,52924
Matt Baer Films,52925
Gold Star Films,68506
Lotus Entertainment (I),74208
United Artists,60
Intial Productions,15547
Tribeca Productions,11391
Universal Studios,13
Universal Pictures,33
Nuyorican Productions,1620
Blumhouse Productions,3172
Smart Entertainment,44783
Joanna Productions,5799
Mandalay Vision,6667
10th Hole Productions,6691
Focus Features,10146
Gilbert Films,10161
Saint Aire Production,23910
Artist International,23911
Antidote Films (I),23912
Artist International Management,23913
Universal Pictures,33
Alive Films,17823
Larry Franco Productions,17824
United Artists,60
The Mirisch Corporation,219
Lord of the Wind,2453
StudioCanal,694
CBS Films,5490
IFC Films,307
Detour Filmproduction,11510
BBC Films,288
Ingenious Film Partners,289
Ingenious Media,290
Perdido Prod.,291
Lionsgate,1632
ContentFilm,1420
Pierce/Williams Entertainment,18621
United Artists,60
Seven Arts Productions,516
Miramax Films,14
IFC Films,307
Fortissimo Films,1615
Caravan Pictures,175
Touchstone Pictures,9195
Wild Bunch,856
Telecinco,1182
Telecinco Cinema,2674
Televisió de Catalunya TV3,6778
Esta Vivo! Laboratorio de Nuevos Talentos,11649
Grupo Rodar,11650
Rodar y Rodar Cine y Televisión,11651
Warner Bros. Pictures de España,11652
Automatik Entertainment,7625
Open Road Films,10427
Kingsgate Films,770
Universal Pictures,33
Universal Pictures,33
Miramax Films,14
A Band Apart,59
Slough Pond,4730
double A Films,4731
Cineplex-Odeon Films,5231
Ten-Four Productions,8814
Sony Pictures Classics,58
Castle Rock Entertainment,97
Pale Morning Dun,8841
All Night Productions,8842
Echo Lake Productions,2147
Bi-polar Pictures,2332
Code Entertainment,14589
Independent Film Group,35444
Carol Baum Productions,35445
Dillinger Productions,35446
Green Tulip Productions,35447
Sony Pictures Classics,58
Bob Yari Productions,12260
The Harvey Boys,7784
NVSH Productions,7785
Phase 4 Films,9081
Destination Films,769
"Jim Henson Company, The",6254
Magidson Films,10986
Cannon Films,4110
Goldcrest Films International,500
Atlantic Pictures,5387
Gigi Productions,7499
Protozoa Pictures,7503
Cargo Entertainment,34380
33 Pictures,60171
Gold Circle Films,12026
Summit Entertainment,491
Newmarket Capital Group,506
Red Mullet Productions,24827
Pandora Filmproduktion,254
Canal+,5358
Worldview Entertainment,9015
Muskat Filmed Properties,10989
Dreambridge Films,14037
Rough House Pictures,20848
Arts Council of England,718
National Lottery,1270
Gruber Bros.,4413
Tomboy Films,24356
Winchester Multimedia PLC,36978
Empire Pictures,1212
New Oz Productions,7055
Red Horse Films,7056
Eficine 226,8685
Beanca Films,15877
Fondo de Inversión y Estímulos al Cine (FIDECINE),15878
MPN Cologne Film 3,18715
Nu Image Films,925
Millennium Films,10254
Dark Harbor Stories,65129
Columbia Pictures,5
DreamWorks SKG,27
Baltimore Spring Creek Productions,16061
Bayahibe Films Ltd.,16062
Arts Council of England,718
British Broadcasting Corporation (BBC),3324
British Screen Productions,20777
Gaumont,9
Ciné@,2564
Canal+,5358
Screen Australia,7584
Screen NSW,10951
France Télévisions,11795
France 2 Cinéma,15671
Hopscotch Features,21079
Mon Voisin Productions,22983
Ventanarosa Productions,689
Cineville,2832
Columbia TriStar Home Video,20873
Dan Lupovitz Productions,80578
Vía Digital,357
Eurimages,850
Continental Producciones,6279
Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),9974
Televisión de Galicia (TVG) S.A.,10050
Antena 3 Televisión,11737
Sogepaq,11955
Elías Querejeta Producciones Cinematográficas S.L.,12009
Mediapro,12010
Quo Vadis Cinéma,12011
Eyescreen S.r.l.,12012
Glass Eye Pix,1360
Belladonna Productions,2341
Off Hollywood Pictures,3768
Tapestry Films,870
The Kushner-Locke Company,2499
Bates Entertainment,52860
Coração da Selva,8580
Hank Levine Film,11445
Detailfilm,48663
Watchmen Productions,93177
Filmula,8872
Carnaby International,4098
Molinare Studios,4250
Eigerwand Pictures,21937
Marmot-film,19124
Columbia Pictures Corporation,441
IFC Films,307
Myriad Pictures,738
Alliance Films,2514
The Caddo Company,13866
Blumhouse Productions,3172
Omnilab Media,2729
Ambience Entertainment,3427
Screen Australia,7584
Film Victoria,11840
Brian Barrett Pictures,21523
Annuit Coeptis Entertainment Inc.,21041
Annuit Coeptis Entertainment II,34710
"Divine Inspiration, The Fabulous Boomtown Boys",28024
Columbia Pictures Corporation,441
Highland Films,571
United Artists,60
Metro-Goldwyn-Mayer (MGM),8411
Selznick International Pictures,1553
Metro-Goldwyn-Mayer (MGM),8411
Head Gear Films,5056
Lipsync Productions,9987
May 13 Films,21460
CrossDay Productions Ltd.,32201
Morocco Film Assistance,75564
Columbia Pictures Corporation,441
Jerry Bresler Productions,11971
